-0.713,-0.057,9.697
-1.216,-1.13,9.38
-1.877,-0.096,9.701
0.077,-1.226,10.506
-1.982,-1.068,9.021
-0.608,0.618,8.863
1.159,-1.12,9.692
-2.279,-0.881,9.385
0.034,0.292,8.691
-0.895,-1.499,10.721
-1.025,-0.187,10.453
-1.092,-0.848,9.155
-1.293,0.081,10.199
0.168,-1.446,10.621
-0.105,-0.551,10.065
-0.053,-0.431,8.657
-1.063,0.441,8.768
1.599,-0.283,9.471
-1.216,-0.915,9.189
-0.704,0.383,9.151
-1.547,-0.704,9.917
-1.92,-1.255,10.836
0.819,1.992,6.421
2.002,-2.184,13.877
-0.541,-3.95,15.184
-9.404,6.359,6.45
2.184,3.596,11.167
10.511,-0.575,14.921
4.506,3.328,9.946
-8.346,-4.554,12.469
8.787,5.435,9.017
-8.25,-6.857,9.931
1.599,8.155,11.765
8.916,-2.274,4.918
-5.248,-3.788,11.593
-5.827,11.315,13.719
11.416,3.338,6.431
-0.728,-6.862,7.551
-8.217,5.545,-0.168
-1.135,7.685,15.692
2.868,-6.718,10.841
-7.848,6.656,0.603
3.831,1.413,15.179
-3.194,-2.658,10.544
-0.862,5.306,17.573
-3.797,-9.428,15.945
1.863,7.226,14.983
-9.031,2.045,12.526
4.314,2.298,13.159
-3.539,11.583,3.826
-8.437,-4.415,11.688
1.887,-3.721,8.231
3.663,4.209,8.657
6.91,3.448,11.54
3.318,6.167,10.429
-0.263,3.615,2.691
-2.356,7.977,4.094
-1.872,7.082,3.007
0.354,2.049,8.61
0.713,0.488,12.076
1.14,-7.369,12.503
2.203,2.466,10.965
-1.413,3.39,6.728
5.162,-8.873,16.702
-6.723,3.218,4.894
4.841,0.876,7.101
8.461,5.397,15.165
3.553,7.537,5.31
-4.611,-5.301,12.249
3.467,-3.021,8.241
1.657,1.494,16.975
2.399,-8.432,15.768
0.105,4.391,16.391
0.728,3.136,7.661
2.729,-2.768,7.867
-3.208,8.557,5.665
8.629,1.298,6.115
-4.721,-3.462,14.222
1.03,8.605,11.104
-11.042,-1.465,16.257
8.624,-10.175,-1.317
6.905,5.009,16.937
6.618,0.091,15.955
6.302,1.7,2.169
6.072,4.602,6.972
8.337,0.072,3.017
15.141,-0.187,8.863
6.014,-11.847,15.4
4.386,2.251,10.032
5.195,4.501,8.806
-3.352,-9.17,13.824
2.04,5.358,21.5
-3.529,-7.633,17.516
-0.153,8.27,11.641
-0.072,-12.072,3.788
-3.438,14.906,-2.025
7.776,2.102,11.363
-5.42,-4.946,8.116
-6.091,11.502,3.132
1.092,7.853,11.952
7.944,-5.392,2.682
7.901,-14.217,-0.46
7.781,-13.791,-2.437
3.165,-16.324,5.971
5.152,-18.622,3.472
11.411,-16.266,3.61
1.805,-1.585,16.956
-6.297,12.474,12.555
-5.315,-1.47,14.945
1.001,-5.89,-4.027
1.978,12.234,14.533
-10.616,8.945,11.473
7.187,-9.06,-2.274
4.161,3.069,3.012
7.365,-10.879,25.881
7.599,-18.344,6.756
-14.322,6.646,15.079
14.504,4.922,7.829
-12.158,-11.612,28.534
2.322,-6.527,11.023
7.451,4.764,22.893
-0.967,-23.784,34.974
2.164,11.507,16.563
-4.453,11.143,1.729
-15.859,3.62,9.275
-12.598,3.965,18.828
-9.639,3.328,-1.614
8.327,12.105,8.509
9.874,-5.583,16.137
-15.299,8.772,4.578
4.487,6.618,-0.986
1.116,-8.356,17.023
-0.867,-1.571,6.33
-0.259,-7.355,18.397
7.963,2.495,8.384
-5.215,0.201,8.696
-1.729,-0.172,12.771
-1.829,0.876,9.577
-1.269,1.48,11.368
-4.022,1.384,11.435
-3.438,-1.188,13.609
0.761,0.249,5.334
4.448,-0.345,11.53
0.431,-2.356,11.937
0.426,0.503,10.262
-1.628,0.742,9.275
-2.251,-1.911,9.625
0.464,1.144,6.914
0.661,-1.216,10.712
-1.537,2.025,7.135
-0.517,0.599,9.673
-1.939,-0.512,7.805
-0.699,-0.244,9.117
-1.47,0.891,5.804
-4.401,0.105,9.452
-3.601,-1.714,9.965
-1.848,1.063,10.151
2.069,-2.073,11.636
-2.935,2.279,5.171
-0.709,-1.997,10.745
-2.04,-0.91,8.672
